NCES_ID,metro,metroname,name,SD6870,city,zip,county,stateab,G1_READ_D,NREAD1_D,G2_READ_D,NREAD2_D,G4_READ_D,NREAD4_D,G8_READ_D,NREAD8_D,G9_READ_D,NREAD9_D,G10_READ_D,NREAD10_D,G12_READ_D,NREAD12_D,GHS_READ_D,NHSREAD_D,G1_MATH_D,NMATH1_D,G2_MATH_D,NMATH2_D,G4_MATH_D,NMATH4_D,G8_MATH_D,NMATH8_D,G9_MATH_D,NMATH9_D,G10_MATH_D,NMATH10_D,G12_MATH_D,NMATH12_D,GHS_MATH_D,NMATHHS_D,G3_READ_D,NREAD3_D,G3_MATH_D,NMATH3_D,G5_READ_D,NREAD5_D,G5_MATH_D,NMATH5_D,G6_READ_D,NREAD6_D,G6_MATH_D,NMATH6_D,G7_READ_D,NREAD7_D,G7_MATH_D,NMATH7_D,G11_READ_D,NREAD11_D,G11_MATH_D,NMATH11_D
3303810, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,71,21,86, , , , ,30,82,30,60, , , , , , , , 
3303840,5350,"Nashua, NH",HOLLIS SCHOOL DISTRICT,HOLLIS,HOLLIS,NH03049,HILLSBOROUGH,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115,96,115,91, , , , ,141,95,141,97, , , , , , , , 
3303850, , , , , , , , , , , , , , , , , , ,191,93, , , , , , , , , , , , , , ,191,84, , , , , , , , , , , , , , , , , , , , , , , , 
3303870,4760,"Manchester, NH",HOOKSETT SCHOOL DISTRICT, ,HOOKSETT,NH03106, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,48,201,34, , , , , , , , , , , , , , , , 
3303900,4560,"Lowell, MA--NH",HOPKINTON SCHOOL DISTRICT,HOPKINTON,HOPKINTON,NH03229,HILLSBOROUGH,NH, , , , , , , , , , ,87,98, , , , , , , , , , , , , , ,87,98, , , , ,69,78,69,73, , , , ,90,79,90,73, , , , , , , , 
3303930,5350,"Nashua, NH",HUDSON SCHOOL DISTRICT,HUDSON,HUDSON,NH03051,HILLSBOROUGH,NH, , , , , , , , , , ,374,58, , , , , , , , , , , , , , ,374,66, , , , ,353,29.44,353,35.42, , , , ,351,57,351,66, , , , , , , , 
3303960, , , , , , , , , , , , , , , , , , ,108,74, , , , , , , , , , , , , , ,108,30, , , , ,84,41.71,84,54.43, , , , ,121,66.34,121,55.24, , , , , , , , 
3303990, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3304030,4560,"Lowell, MA--NH",JAFFREY-RINDGE COOP SCHOOL DISTRICT, ,JAFFREY,NH03452, ,NH, , , , , , , , , , ,113,13, , , , , , , , , , , , , , ,113,30, , , , ,136,39.65,136,37.94, , , , ,104,54,104,24, , , , , , , , 
3304040, , , , , , , , , , , , , , , , , , ,167,74, , , , , , , , , , , , , , ,167,76, , , , ,144,65.78,144,60.61, , , , ,164,76,164,68, , , , , , , , 
3304050, , , , , , , , , , , , , , , , , , ,452,74, , , , , , , , , , , , , , ,452,73, , , , ,223,54.91,223,60.94, , , , ,233,82,233,66, , , , , , , , 
3304080,6450,"Portsmouth--Rochester, NH--ME",KENSINGTON SCHOOL DISTRICT, ,EXETER,NH03833, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,91,35,91, , , , , , , , , , , , , , , , 
3304140, , , , , , , , , , , , , , , , , , ,204,26, , , , , , , , , , , , , , ,204,51, , , , ,166,26.55,166,19.01, , , , ,210,11,210,23, , , , , , , , 
3304150, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,91,18,65, , , , ,29,93,29,91, , , , , , , , 
3304170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3304230, , , , , , , , , , , , , , , , , , ,166,83, , , , , , , , , , , , , , ,166,87, , , , ,111,42,111,30.11, , , , ,139,58.96,139,53.09, , , , , , , , 
3304260, , , , , , , , , , , , , , , , , , ,29,94, , , , , , , , , , , , , , ,29,95, , , , ,20,11,20,51, , , , ,35,48,35,44, , , , , , , , 
3304290, , , , , , , , , , , , , , , , , , ,42,11, , , , , , , , , , , , , , ,42,6, , , , ,20,53,20,34, , , , ,35,6,35,10, , , , , , , , 
3304350,5350,"Nashua, NH",LITCHFIELD SCHOOL DISTRICT, ,LITCHFIELD,NH03051, ,NH, , , , , , , , , , ,112,58, , , , , , , , , , , , , , ,112,76, , , , ,136,63,136,70, , , , ,144,68,144,64, , , , , , , , 
3304380, , , , , , , , , , , , , , , , , , ,97,33, , , , , , , , , , , , , , ,97,51, , , , ,62,27,62,81, , , , ,64,35,64,82, , , , , , , , 
3304410,4760,"Manchester, NH",LONDONDERRY SCHOOL DISTRICT,LONDONDERRY,LONDONDERRY,NH03053,ROCKINGHAM,NH, , , , , , , , , , ,480,41, , , , , , , , , , , , , , ,480,41, , , , ,414,72.86,414,83.84, , , , ,471,51,471,73, , , , , , , , 
3304500, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,98,27,51, , , , ,16,89,16,86, , , , , , , , 
3304530,5350,"Nashua, NH",LYNDEBORO SCH DIST, ,LYNDEBOROUGH,NH03071, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,85,15,34, , , , ,19,65,19,91, , , , , , , , 
3304560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,97,24,97, , , , ,25,22,25,73, , , , , , , , 
3304590,4760,"Manchester, NH",MANCHESTER SCHOOL DISTRICT,MANCHESTER,MANCHESTER,NH03104,HILLSBOROUGH,NH, , , , , , , , , , ,1745,17.35, , , , , , , , , , , , , , ,1745,25.54, , , , ,1161,18.12,1161,20.39, , , , ,1167,12.78,1167,11.81, , , , , , , , 
3304620, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,97,12,81, , , , ,34,6,34,21, , , , , , , , 
3304650, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,74,12,14, , , , , , , , , , , , , , , , 
3304670,5350,"Nashua, NH",MASCENIC REGIONAL SCHOOL DISTRICT,MASCENIC REG,MASON,NH03071,HILLSBOROUGH,NH, , , , , , , , , , ,114,41, , , , , , , , , , , , , , ,114,34, , , , ,123,57.76,123,70.67, , , , ,116,35,116,10, , , , , , , , 
3304680, , , , , , , , , , , , , , , , , , ,115,49, , , , , , , , , , , , , , ,115,9, , , , ,112,36.79,112,86, , , , ,104,32,104,14, , , , , , , , 
3304740,5350,"Nashua, NH",MERRIMACK SCHOOL DISTRICT,MERRIMACK,MERRIMACK,NH03054,HILLSBOROUGH,NH, , , , , , , , , , ,436,67, , , , , , , , , , , , , , ,436,60, , , , ,376,64.02,376,69.19, , , , ,378,65,378,47, , , , , , , , 
3304760,4760,"Manchester, NH",MERRIMACK VALLEY SCHOOL DISTRICT,MERRIMACK VALLEY,BOSCAWEN,NH03303,MERRIMACK,NH, , , , , , , , , , ,211,41, , , , , , , , , , , , , , ,211,51, , , , ,180,61.59,180,49.61, , , , ,204,65,204,40, , , , , , , , 
3304800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,1,16,1, , , , ,30,35,30,47, , , , , , , , 
3304830,5350,"Nashua, NH",MILFORD SCHOOL DISTRICT,MILFORD,MILFORD,NH03055,HILLSBOROUGH,NH, , , , , , , , , , ,235,63, , , , , , , , , , , , , , ,235,73, , , , ,192,48,192,70, , , , ,202,45,202,53, , , , , , , , 
3304860, , ,MILTON SCH DIST,MILTON,MILTON,NH03835, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3304890, , , , , , , , , , , , , , , , , , ,216,22, , , , , , , , , , , , , , ,216,43, , , , ,165,27.33,165,17.76, , , , ,170,59.55,170,49.81, , , , , , , , 
3304920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3304950,5350,"Nashua, NH",MONT VERNON SCHOOL DISTRICT, ,MONT VERNON,NH03031, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,74,35,73, , , , ,38,72,38,66, , , , , , , , 
3304960, , , , , , , , , , , , , , , , , , ,58,36, , , , , , , , , , , , , , ,58,82, , , , ,53,78,53,93, , , , ,60,48,60,68, , , , , , , , 
3304980,5350,"Nashua, NH",NASHUA SCHOOL DISTRICT,NASHUA,NASHUA,NH03061,HILLSBOROUGH,NH, , , , , , , , , , ,1073,16, , , , , , , , , , , , , , ,1073,38, , , , ,986,39.77,986,43.47, , , , ,1120,53.23,1120,64.21, , , , , , , , 
3305010, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,99,15,95, , , , , , , , 
3305040,4760,"Manchester, NH",NEW BOSTON SCHOOL DISTRICT, ,NEW BOSTON,NH03045, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62,83,62,65, , , , ,58,61,58,71, , , , , , , , 
3305070,6450,"Portsmouth--Rochester, NH--ME",NEW CASTLE SCHOOL DISTRICT, ,NEW CASTLE,NH03840, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,96,11,97, , , , , , , , , , , , , , , , 
3305190,6450,"Portsmouth--Rochester, NH--ME",NEWFIELDS SCHOOL DISTRICT, ,NEWFIELDS,NH03833, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,99,29,91, , , , , , , , , , , , , , , , 
3305220, , , , , , , , , , , , , , , , , , ,130,2, , , , , , , , , , , , , , ,130,4, , , , ,112,35.11,112,35.23, , , , ,124,13,124,10, , , , , , , , 
3305250,6450,"Portsmouth--Rochester, NH--ME",NEWINGTON SCHOOL DISTRICT, ,NEWINGTON,NH03840, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3305280,6450,"Portsmouth--Rochester, NH--ME",NEWMARKET SCHOOL DISTRICT,NEWMARKET,NEWMARKET,NH03857,ROCKINGHAM,NH, , , , , , , , , , ,71,67, , , , , , , , , , , , , , ,71,82, , , , ,89,42,89,70, , , , ,86,72,86,60, , , , , , , , 
3305310, , , , , , , , , , , , , , , , , , ,138,33, , , , , , , , , , , , , , ,138,18, , , , ,74,15,74,16, , , , ,100,14,100,21, , , , , , , , 
3305370,6450,"Portsmouth--Rochester, NH--ME",NORTH HAMPTON SCHOOL DISTRICT, ,NORTH HAMPTON,NH03842, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48,93,48,89, , , , ,61,79,61,78, , , , , , , , 
3305400, , , , , , , , , , , , , , , , , , ,55,83, , , , , , , , , , , , , , ,55,87, , , , ,28,34,28,30, , , , ,35,41,35,18, , , , , , , , 
3305430,6450,"Portsmouth--Rochester, NH--ME",NORTHWOOD SCHOOL DISTRICT, ,NORTHWOOD,NH03261, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,58,50,38, , , , ,52,57,52,26, , , , , , , , 
3305460,6450,"Portsmouth--Rochester, NH--ME",NOTTINGHAM SCHOOL DISTRICT, ,NOTTINGHAM,NH03261, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59,24,59,45, , , , ,56,87,56,40, , , , , , , , 
3305520,6450,"Portsmouth--Rochester, NH--ME",OYSTER RIVER COOP SCHOOL DISTRICT, ,DURHAM,NH03824, ,NH, , , , , , , , , , ,163,87, , , , , , , , , , , , , , ,163,87, , , , ,170,84.71,170,78, , , , ,184,74,184,84, , , , , , , , 
3305550,5350,"Nashua, NH",PELHAM SCHOOL DISTRICT,PELHAM,PELHAM,NH03087,HILLSBOROUGH,NH, , , , , , , , , , ,158,81, , , , , , , , , , , , , , ,158,66, , , , ,183,65,183,65, , , , ,183,87,183,82, , , , , , , , 
3305580,4760,"Manchester, NH",PEMBROKE SCHOOL DISTRICT, ,PEMBROKE,NH03275, ,NH, , , , , , , , , , ,242,30, , , , , , , , , , , , , , ,242,51, , , , ,98,63,98,61, , , , ,105,39,105,40, , , , , , , , 
3305670, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3305700, , , , , , , , , , , , , , , , , , ,18,67, , , , , , , , , , , , , , ,18,91, , , , ,11,1,11,24, , , , , , , , , , , , , , , , 
3305730, , , , , , , , , , , , , , , , , , ,80,9, , , , , , , , , , , , , , ,80,7, , , , ,63,58,63,70, , , , ,53,6,53,10, , , , , , , , 
3305760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36,88,36,65, , , , ,30,32,30,35, , , , , , , , 
3305790, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48,39,48,10, , , , ,47,11,47,44, , , , , , , , 
3305820,6450,"Portsmouth--Rochester, NH--ME",PORTSMOUTH SCHOOL DISTRICT,PORTSMOUTH,PORTSMOUTH,NH03801,ROCKINGHAM,NH, , , , , , , , , , ,261,63, , , , , , , , , , , , , , ,261,60, , , , ,181,53.52,181,68.75, , , , ,170,54,170,57, , , , , , , , 
3305830, , , , , , , , , , , , , , , , , , ,61,53, , , , , , , , , , , , , , ,61,78, , , , , , , , , , , , , , , , , , , , , , , , 
3305880,4760,"Manchester, NH",RAYMOND SCHOOL DISTRICT,RAYMOND,RAYMOND,NH03077,ROCKINGHAM,NH, , , , , , , , , , ,149,19, , , , , , , , , , , , , , ,149,20, , , , ,110,18,110,8, , , , ,131,15,131,4, , , , , , , , 
3305940,6450,"Portsmouth--Rochester, NH--ME",ROCHESTER SCHOOL DISTRICT,ROCHESTER,ROCHESTER,NH03867,STRAFFORD,NH, , , , , , , , , , ,420,36, , , , , , , , , , , , , , ,420,41, , , , ,336,43.81,336,36.79, , , , ,363,6,363,10, , , , , , , , 
3305970,6450,"Portsmouth--Rochester, NH--ME",ROLLINSFORD SCHOOL DISTRICT, ,ROLLINSFORD,NH03878, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,71,29,45, , , , ,27,27,27,40, , , , , , , , 
3306000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,96,10,97, , , , ,25,29,25,44, , , , , , , , 
3306030,6450,"Portsmouth--Rochester, NH--ME",RYE SCHOOL DISTRICT, ,RYE,NH03840, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68,71,68,34, , , , ,62,98,62,95, , , , , , , , 
3306060,4160,"Lawrence, MA--NH",SALEM SCHOOL DISTRICT,SALEM,SALEM,NH03079,ROCKINGHAM,NH, , , , , , , , , , ,585,49, , , , , , , , , , , , , , ,585,63, , , , ,335,89.25,335,83.97, , , , ,377,61,377,53, , , , , , , , 
3306080,4160,"Lawrence, MA--NH",SANBORN REGIONAL SCHOOL DISTRICT,SANBORN REG,NEWTON,NH03848,ROCKINGHAM,NH, , , , , , , , , , ,146,49, , , , , , , , , , , , , , ,146,34, , , , ,139,74.24,139,72.3, , , , ,152,35,152,47, , , , , , , , 
3306150,6450,"Portsmouth--Rochester, NH--ME",SEABROOK SCHOOL DISTRICT,SEABROOK,SEABROOK,NH03842,ROCKINGHAM,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,95,48,95,30, , , , ,91,11,91,14, , , , , , , , 
3306180,4760,"Manchester, NH",SHAKER REGIONAL SCHOOL DISTRICT, ,CANTERBURY,NH03220, ,NH, , , , , , , , , , ,131,46, , , , , , , , , , , , , , ,131,27, , , , ,122,64.98,122,73.92, , , , ,133,54,133,28, , , , , , , , 
3306240,6450,"Portsmouth--Rochester, NH--ME",SOMERSWORTH SCHOOL DISTRICT,SOMERSWORTH,SOMERSWORTH,NH03878,STRAFFORD,NH, , , , , , , , , , ,137,16, , , , , , , , , , , , , , ,137,12, , , , ,132,13,132,10.35, , , , ,134,6,134,1, , , , , , , , 
3306260, , , , , , , , , , , , , , , , , , ,247,90, , , , , , , , , , , , , , ,247,93, , , , , , , , , , , , , , , , , , , , , , , , 
3306270,6450,"Portsmouth--Rochester, NH--ME",SOUTH HAMPTON SCHOOL DISTRICT, ,SOUTH HAMPTON,NH03842, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3306330, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,41,10,6, , , , , , , , 
3306360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,41,11,93, , , , , , , , 
3306390,4560,"Lowell, MA--NH",STODDARD SCHOOL DISTRICT, ,STODDARD,NH03242, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3306420,6450,"Portsmouth--Rochester, NH--ME",STRAFFORD SCHOOL DISTRICT, ,CENTER STRAFFORD,NH03261, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58,53,58,61, , , , ,73,57,73,78, , , , , , , , 
3306450, , , , , , , , , , , , , , , , , , ,20,6, , , , , , , , , , , , , , ,20,2, , , , , , , , , , , , ,23,20,23,4, , , , , , , , 
3306480,6450,"Portsmouth--Rochester, NH--ME",STRATHAM SCHOOL DISTRICT, ,STRATHAM,NH03833, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,118,93,118,89, , , , , , , , , , , , , , , , 
3306540, , , , , , , , , , , , , , , , , , ,56,30, , , , , , , , , , , , , , ,56,70, , , , ,41,45,41,26, , , , ,51,35,51,38, , , , , , , , 
3306600, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,5,31,4, , , , ,32,61,32,53, , , , , , , , 
3306660, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,31,19,45, , , , ,19,61,19,78, , , , , , , , 
3306720,4160,"Lawrence, MA--NH",TIMBERLANE REGIONAL SCHOOL DISTRICT,TIMBERLANE REGIONAL,ATKINSON,NH03865,ROCKINGHAM,NH, , , , , , , , , , ,340,33, , , , , , , , , , , , , , ,340,23, , , , ,363,54.79,363,52.44, , , , ,383,68,383,50, , , , , , , , 
3306750, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,39,13,30, , , , ,23,29,23,18, , , , , , , , 
3306780,6450,"Portsmouth--Rochester, NH--ME",WAKEFIELD SCHOOL DISTRICT, ,SANBORNVILLE,NH03887, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71,12,71,6, , , , ,64,17,64,7, , , , , , , , 
3306870, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,42,15,81, , , , , , , , , , , , , , , , 
3306900, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,74,12,73, , , , , , , , , , , , , , , , 
3306910, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3306930,5350,"Nashua, NH",WEARE SCHOOL DISTRICT, ,WEARE,NH03242, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,124,31,124,51, , , , ,154,43,154,35, , , , , , , , 
3306990, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,1,11,2, , , , , , , , 
3307020, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,76,10,36, , , , ,14,82,14,95, , , , , , , , 
3307050, , , , , , , , , , , , , , , , , , ,108,26, , , , , , , , , , , , , , ,108,12, , , , ,94,47.68,94,82.87, , , , ,110,65.73,110,69.45, , , , , , , , 
3307110,5350,"Nashua, NH",WILTON SCH DIST, ,WILTON,NH03071, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37,58,37,21, , , , ,46,61,46,35, , , , , , , , 
3307115, , , , , , , , , , , , , , , , , , ,62,96, , , , , , , , , , , , , , ,62,27, , , , , , , , , , , , , , , , , , , , , , , , 
3307140, , , , , , , , , , , , , , , , , , ,30,4, , , , , , , , , , , , , , ,30,23, , , , ,50,8,50,12, , , , ,59,3,59,26, , , , , , , , 
3307170,5350,"Nashua, NH",WINDHAM SCHOOL DISTRICT, ,WINDHAM,NH03087, ,NH, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180,53,180,73, , , , ,209,91,209,86, , , , , , , , 
3307230, , , , , , , , , , , , , , , , , , ,301,19, , , , , , , , , , , , , , ,301,27, , , , , , , , , , , , , , , , , , , , , , , , 
3307290, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3307300, , , , , , , , , , , , , , , , , , ,149,8, , , , , , , , , , , , , , ,149,15, , , , ,126,39.36,126,27.14, , , , ,172,17,172,20, , , , , , , , 
3307330, , , , , , , , , , , , , , , , , , ,168,90, , , , , , , , , , , , , , ,168,91, , , , , , , , , , , , , , , , , , , , , , , , 
3307360, , , , , , , , , , , , , , , , , , ,888,41, , , , , , , , , , , , , , ,888,55, , , , , , , , , , , , , , , , , , , , , , , , 
3399965, , , , , , , , , , , , , , , , , , ,229,74, , , , , , , , , , , , , , ,229,68, , , , , , , , , , , , , , , , , , , , , , , , 
3400004,5640,"Newark, NJ",SCH DIST OF THE CHATHAMS, ,CHATHAM,NJ07928, ,NJ, , , , ,282,80,241,97, , , , , , , , , , , , ,282,75,241,97, , , , , , , , ,248,94.1,248,92.06, , , , , , , , , , , , ,208,96,208,87
3400005, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400007, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400008,5640,"Newark, NJ",GREAT MEADOWS REGIONAL, ,GREAT MEADOWS,NJ07838, ,NJ, , , , ,106,78.11,135,61, , , , , , , , , , , , ,106,89,135,69, , , , , , , , ,105,74.41,105,91, , , , , , , , , , , , , , , , 
3400009,5015,"Middlesex--Somerset--Hunterdon, NJ",SOMERSET HILLS REGIONAL, ,BERNARDSVILLE,NJ07924, ,NJ, , , , ,140,70,115,93, , , , , , , , , , , , ,140,91,115,88, , , , , , , , ,136,90,136,92, , , , , , , , , , , , ,146,81,146,76
3400010,560,"Atlantic--Cape May, NJ",GALLOWAY TWP. - GALLOWAY KINDERGARTEN CS, ,MARGATE,NJ08201, ,NJ, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400011,560,"Atlantic--Cape May, NJ",OCEANSIDE CHARTER SCHOOL, ,ATLANTIC CITY,NJ08404, ,NJ, , , , ,34,3,33,12, , , , , , , , , , , , ,34,6,33,3, , , , , , , , ,36,23,36,4, , , , , , , , , , , , , , , , 
3400012,560,"Atlantic--Cape May, NJ",PLEASANTECH ACADEMY CHARTER, ,PLEASANTVILLE,NJ08232, ,NJ, , , , ,31,44,32,39, , , , , , , , , , , , ,31,70,32,41, , , , , , , , ,26,53,26,48, , , , , , , , , , , , , , , , 
3400013,560,"Atlantic--Cape May, NJ",PLEASANTVILLE CITY - PLEASANTVILLE CS FOR AC., ,PLEASANTVILLE,NJ08232, ,NJ, , , , ,36,8,29,7, , , , , , , , , , , , ,36,1,29,11, , , , , , , , ,31,6,31,4, , , , , , , , , , , , , , , , 
3400014,875,"Bergen--Passaic, NJ",ENGLEWOOD ON THE PALISADE CHARTER, ,ENGLEWOOD,NJ07631, ,NJ, , , , ,26,72, , , , , , , , , , , , , , ,26,97, , , , , , , , , , ,25,92,25,17, , , , , , , , , , , , , , , , 
3400015,875,"Bergen--Passaic, NJ",TEANECK COMMUNITY CHARTER, ,TEANECK,NJ07666, ,NJ, , , , ,23,50,18,64, , , , , , , , , , , , ,23,26,18,84, , , , , , , , ,25,78,25,32, , , , , , , , , , , , , , , , 
3400016,6160,"Philadelphia, PA--NJ",BURLINGTON TWP. - FAMILY ALLIANCE CS, ,WILLINGBORO,NJ08046, ,NJ, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400017,6160,"Philadelphia, PA--NJ",CAMDENS PROMISE CHARTER, ,CAMDEN,NJ08105, ,NJ, , , , , , ,75,46, , , , , , , , , , , , , , ,75,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400019, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55,64,55,13
3400020,5640,"Newark, NJ",DISCOVERY CHARTER SCHOOL, ,NEWARK,NJ07102, ,NJ, , , , ,14,51,15,32, , , , , , , , , , , , ,14,8,15,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3400021,5640,"Newark, NJ",EAST ORANGE COMMUNITY CS, ,EAST ORANGE,NJ07017, ,NJ, , , , ,93,27, , , , , , , , , , , , , , ,93,29, , , , , , , , , , ,94,13,94,4, , , , , , , , , , , , , , , , 
3400022,5640,"Newark, NJ",MARION P  THOMAS CHARTER, ,NEWARK,NJ07108, ,NJ, , , , ,34,1, , , , , , , , , , , , , , ,34,2, , , , , , , , , , ,42,10,42,3, , , , , , , , , , , , , , , , 
3400023,5640,"Newark, NJ",NEW HORIZONS COMMUNITY CS, ,NEWARK,NJ07103, ,NJ, , , , ,98,6, , , , , , , , , , , , , , ,98,2, , , , , , , , , , ,82,5,82,3, , , , , , , , , , , , , , , , 
3400024,5640,"Newark, NJ",NORTH STAR ACADEMY CHARTER SCH, ,NEWARK,NJ07102, ,NJ, , , , , , ,38,76, , , , , , , , , , , , , , ,38,41, , , , , , , , , , , , , , , , , , , , , , , , ,25,31,25,56
3400025,5640,"Newark, NJ",ROBERT TREAT ACADEMY CHARTER SCH, ,NEWARK,NJ07104, ,NJ, , , , ,50,95, , , , , , , , , , , , , , ,50,98, , , , , , , , , , ,49,85,49,88, , , , , , , , , , , , , , , , 
3400026,5640,"Newark, NJ",MARIA L  VARISCO-ROGERS CS, ,NEWARK,NJ07101, ,NJ, , , , , , ,17,11, , , , , , , , , , , , , , ,17,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
